name,type,size,parent_directory
before_sleep.py,file,2372,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
nap.py,file,1383,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
py.typed,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
retry.py,file,8746,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
stop.py,file,3086,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
tornadoweb.py,file,2142,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
wait.py,file,8024,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
_asyncio.py,file,3551,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
_utils.py,file,2179,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
__init__.py,file,20493,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
__pycache__,directory,75670,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity
after.cpython-312.pyc,file,1607,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
before.cpython-312.pyc,file,1447,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
before_sleep.cpython-312.pyc,file,2285,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
nap.cpython-312.pyc,file,1395,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
retry.cpython-312.pyc,file,14264,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
stop.cpython-312.pyc,file,5551,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
tornadoweb.cpython-312.pyc,file,2569,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
wait.cpython-312.pyc,file,12396,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
_asyncio.cpython-312.pyc,file,4789,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
_utils.cpython-312.pyc,file,2298,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
__init__.cpython-312.pyc,file,27069,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
tomli,directory,57769,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
py.typed,file,26,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
_parser.py,file,22633,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
_re.py,file,2943,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
_types.py,file,254,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
__init__.py,file,396,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
__pycache__,directory,31517,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli
_parser.cpython-312.pyc,file,26910,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
_re.cpython-312.pyc,file,3891,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
_types.cpython-312.pyc,file,349,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
__init__.cpython-312.pyc,file,367,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
truststore,directory,100707,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
py.typed,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_api.py,file,9893,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_macos.py,file,17694,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_openssl.py,file,2324,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_ssl_constants.py,file,1130,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_windows.py,file,17468,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
__init__.py,file,403,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
__pycache__,directory,51795,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore
_api.cpython-312.pyc,file,15780,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
_macos.cpython-312.pyc,file,16645,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
_openssl.cpython-312.pyc,file,2198,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
_ssl_constants.cpython-312.pyc,file,1082,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
_windows.cpython-312.pyc,file,15489,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
__init__.cpython-312.pyc,file,601,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\truststore\__pycache__
typing_extensions.py,file,111130,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
urllib3,directory,831488,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
connection.py,file,20300,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
connectionpool.py,file,39990,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
contrib,directory,225808,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
appengine.py,file,11036,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
ntlmpool.py,file,4528,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
pyopenssl.py,file,17081,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
securetransport.py,file,34448,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
socks.py,file,7097,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
_appengine_environ.py,file,957,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
_securetransport,directory,63946,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
bindings.py,file,17632,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
low_level.py,file,13922,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
__init__.py,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
__pycache__,directory,32392,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
bindings.cpython-312.pyc,file,17410,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
low_level.cpython-312.pyc,file,14784,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
__init__.cpython-312.pyc,file,198,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
__init__.py,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
__pycache__,directory,86715,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
appengine.cpython-312.pyc,file,11547,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
ntlmpool.cpython-312.pyc,file,5702,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
pyopenssl.cpython-312.pyc,file,24433,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
securetransport.cpython-312.pyc,file,35527,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
socks.cpython-312.pyc,file,7494,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
_appengine_environ.cpython-312.pyc,file,1831,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
__init__.cpython-312.pyc,file,181,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
exceptions.py,file,8217,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
fields.py,file,8579,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
filepost.py,file,2440,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
packages,directory,92215,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
backports,directory,16066,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages
makefile.py,file,1417,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
weakref_finalize.py,file,5343,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
__init__.py,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
__pycache__,directory,9306,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
makefile.cpython-312.pyc,file,1803,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
weakref_finalize.cpython-312.pyc,file,7311,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
__init__.cpython-312.pyc,file,192,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
six.py,file,34665,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages
__init__.py,file,0,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages
__pycache__,directory,41484,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages
six.cpython-312.pyc,file,41302,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\__pycache__
__init__.cpython-312.pyc,file,182,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\packages\__pycache__
poolmanager.py,file,19752,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
request.py,file,6691,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
response.py,file,30641,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
util,directory,197108,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
connection.py,file,4901,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
proxy.py,file,1605,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
queue.py,file,498,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
request.py,file,3997,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
response.py,file,3510,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
retry.py,file,22013,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssltransport.py,file,6895,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssl_.py,file,17177,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssl_match_hostname.py,file,5758,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
timeout.py,file,10168,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
url.py,file,14296,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
wait.py,file,5403,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
__init__.py,file,1155,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
__pycache__,directory,99732,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util
connection.cpython-312.pyc,file,4739,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
proxy.cpython-312.pyc,file,1535,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
queue.cpython-312.pyc,file,1335,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
request.cpython-312.pyc,file,4166,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
response.cpython-312.pyc,file,2972,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
retry.cpython-312.pyc,file,21680,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssltransport.cpython-312.pyc,file,10750,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssl_.cpython-312.pyc,file,15086,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssl_match_hostname.cpython-312.pyc,file,5054,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
timeout.cpython-312.pyc,file,11122,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
url.cpython-312.pyc,file,15778,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
wait.cpython-312.pyc,file,4386,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
__init__.cpython-312.pyc,file,1129,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
_collections.py,file,10811,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
_version.py,file,64,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
__init__.py,file,3333,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
__pycache__,directory,165539,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3
connection.cpython-312.pyc,file,20390,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
connectionpool.cpython-312.pyc,file,36262,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
exceptions.cpython-312.pyc,file,13476,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
fields.cpython-312.pyc,file,10396,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
filepost.cpython-312.pyc,file,4001,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
poolmanager.cpython-312.pyc,file,20285,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
request.cpython-312.pyc,file,7277,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
response.cpython-312.pyc,file,33949,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
_collections.cpython-312.pyc,file,15914,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
_version.cpython-312.pyc,file,201,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
__init__.cpython-312.pyc,file,3388,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
vendor.txt,file,493,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
webencodings,directory,65805,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
labels.py,file,8979,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
mklabels.py,file,1305,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
tests.py,file,6563,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
x_user_defined.py,file,4307,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
__init__.py,file,10579,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
__pycache__,directory,34072,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings
labels.cpython-312.pyc,file,7115,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
mklabels.cpython-312.pyc,file,2679,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
tests.cpython-312.pyc,file,9022,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
x_user_defined.cpython-312.pyc,file,3278,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
__init__.cpython-312.pyc,file,11978,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
__init__.py,file,4993,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
__pycache__,directory,167944,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor
six.cpython-312.pyc,file,41251,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\__pycache__
typing_extensions.cpython-312.pyc,file,122019,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\__pycache__
__init__.cpython-312.pyc,file,4674,C:\Python\new_project\venv\Lib\site-packages\pip\_vendor\__pycache__
__init__.py,file,355,C:\Python\new_project\venv\Lib\site-packages\pip
__main__.py,file,854,C:\Python\new_project\venv\Lib\site-packages\pip
__pip-runner__.py,file,1444,C:\Python\new_project\venv\Lib\site-packages\pip
__pycache__,directory,3668,C:\Python\new_project\venv\Lib\site-packages\pip
__init__.cpython-312.pyc,file,666,C:\Python\new_project\venv\Lib\site-packages\pip\__pycache__
__main__.cpython-312.pyc,file,822,C:\Python\new_project\venv\Lib\site-packages\pip\__pycache__
__pip-runner__.cpython-312.pyc,file,2180,C:\Python\new_project\venv\Lib\site-packages\pip\__pycache__
pip-24.0.dist-info,directory,94247,C:\Python\new_project\venv\Lib\site-packages
AUTHORS.txt,file,10388,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
entry_points.txt,file,125,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
INSTALLER,file,4,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
LICENSE.txt,file,1093,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
METADATA,file,3581,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
RECORD,file,78960,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
REQUESTED,file,0,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
top_level.txt,file,4,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
WHEEL,file,92,C:\Python\new_project\venv\Lib\site-packages\pip-24.0.dist-info
requests,directory,381151,C:\Python\new_project\venv\Lib\site-packages
adapters.py,file,19553,C:\Python\new_project\venv\Lib\site-packages\requests
api.py,file,6449,C:\Python\new_project\venv\Lib\site-packages\requests
auth.py,file,10187,C:\Python\new_project\venv\Lib\site-packages\requests
certs.py,file,429,C:\Python\new_project\venv\Lib\site-packages\requests
compat.py,file,1451,C:\Python\new_project\venv\Lib\site-packages\requests
cookies.py,file,18560,C:\Python\new_project\venv\Lib\site-packages\requests
exceptions.py,file,3811,C:\Python\new_project\venv\Lib\site-packages\requests
help.py,file,3875,C:\Python\new_project\venv\Lib\site-packages\requests
hooks.py,file,733,C:\Python\new_project\venv\Lib\site-packages\requests
